Título;Classificação;URL
Documentos referentes à visita da sra. Carter ao Brasil em julho de 1977, durante o período de atuação de Azeredo da Silveira como ministro das Relações Exteriores. O dossiê é constituído por documentos que compõem a agenda de assuntos tratados durante a visita, incluindo política externa norte-americana, cooperação mlitar Brasil-EUA, direitos humanos e desarmamento, relações econômicas, comerciais, culturais, científicas e tecnológicas, e política nuclear. Há ainda documentos sobre as relações dos EUA com diversos países da América, Europa Ocidental e Oriental, Oceania, África e Oriente Próximo.;AAS mre be 1977.06.01;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-visita-da-sra-carter-ao-brasil-em-julho-de-1977-durante-o-periodo-de-atuacao-de-azeredo-da-silveira-como-ministro-das-rela
Documentos referentes à atuação de Azeredo da Silveira como ministro das Relações Exteriores nas VI, VIII e IX Reuniões de Chanceleres da Bacia do Prata, ocorridas em Buenos Aires e Assunção, com o objetivo de realizar a integração da região da Bacia do Prata, principalmente no que diz respeito ao aproveitamento dos rios internacionais. O dossiê é constituído por telegramas, convites e discursos.;AAS mre bp 1974.05.06;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-atuacao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-nas-vi-viii-e-ix-reunioes-de-chanceleres-da-bacia-do-
"Documentos referentes à empresa Itaipu Binacional durante a gestão de Azeredo da Silveira como ministro das Relações Exteriores. O dossiê é constituído por telegramas, relatórios, estudos técnicos, entrevistas e pautas para reunião, abordando o processo de construção da usina e projetos paralelos, como o melhor aproveitamento dos rios Acary, Monday e Nianduaty, afluentes do rio Paraná. Consta ainda, do dossiê, documentos sobre a conferência da Água, em março de 1977, na qual se discutiu o aproveitamento dos rios internacionais e dos recursos naturais compartilhados; a navegação no rio Paraná; e o posicionamento do Brasil, Argentina e Paraguai diante das questões como a compatibilização de Itaipu e Corpus e o número de turbinas a ser adotado em Itaipu.";AAS mre bp 1974.06.04;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-empresa-itaipu-binacional-durante-a-gestao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-o-dossie-e-constit
"Documentos referentes à diversos assuntos envolvendo os países da Bacia do Prata durante a gestão de Azeredo da Silveira no Ministério das Relações Exteriores. Tratam de questões político-diplomáticas e comerciais, tais como: nota publicada na revista da Academia Brasileira de Letras (ABL), na qual Mota Lima teria declarado que o Brasil deveria recuperar sua província fronteiriça e o impacto que esta nota poderia causar nas relações com os países do Prata; relação com o Paraguai envolvendo a detenção de brasileros na fronteira por tráfico de drogas; preocupação das forças armadas paraguaias com possíveis ações terroristas; descontentamento paraguaio com o artigo publicado no Jornal do Brasil, no dia 11/08/1976, intitulado ""Instabilidade no Paraguai Faz Perigar Itaipu""; relação com Uruguai no que diz respeito ao protocolo de expansão comercial; relatório sobre o encontro do presidente brasileiro Ernesto Geisel e o chanceler argentino Oscar Camilión, no qual foram discutidos as relações política e comercial entre os dois países; informação sobre a posse de Jorge Rafael Videla como presidente da Argentina, entre outras.";AAS mre bp 1975.02.06;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-diversos-assuntos-envolvendo-os-paises-da-bacia-do-prata-durante-a-gestao-de-azeredo-da-silveira-no-ministerio-das-relacoe
Documentos referentes à participação de Azeredo da Silveira como ministro das Relações Exteriores nas negociações entre o Brasil e o Paraguai relativas à mudança de frequência elétrica na Usina de Itaipu. O dossiê é constituído prioritariamente por telegramas sobre alteração que seria feita no lado paraguaio da Usina, que em troca pede algumas compensações ao governo brasileiro, dentre as quais o financiamento para a construção de uma usina siderúrgica.;AAS mre bp 1977.02.16;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-participacao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-nas-negociacoes-entre-o-brasil-e-o-paraguai-rela
"Documentos referentes à atuação de Azeredo da Silveira como ministro das Relações Exteriores nas negociações ocorridas entre Brasil, Artentina e Paraguai, durante as reuniões da Comissão Tripartite, nas quais dicicutiu-se o aproveitamento do rio Paraná na construção das usinas hidrelétricas Itaipu e Corpus. Contam do dossiê documentos relativos à reuniões bilaterais, com o objetivo de discutir previamente pontos da pauta de reuniões tripartites; agendamento de uma reunião dos chanceleres dos três países envolvidos; preparação do ""documento do Rio de Janeiro"", que consiste em um acordo sobre aproveitamento hidrelétrico de Itaipu e Corpus. O dossiê é constituído por relatórios, agendamento, pautas para reuniões, minutas, atas, estudos sobre a região do rio Paraná, projetos, notas à imprensa, ""aide-memoire"", entrevistas, memorandos e telegramas, nos quais predominam uma grande preocupação com a repercussão das negociações na imprensa.";AAS mre bp 1977.03.10;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-atuacao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-nas-negociacoes-ocorridas-entre-brasil-artentina-e-pa
Correspondência entre o ministro das Relações Exteriores, Azeredo da Silveira, e as embaixadas brasileiras na Argentina e no Chile referente à controvérsia existente entre esses dois países, decorrente da disputa pala fronteira austral, o canal de Beagle. A documentação se concentra no período em que o laudo arbitral, preparado pela Corte Arbitral, é apresentado, estipulando que o chile ficaria com a posse das Ilhas do Beagle, da plataforma continental e com as ilhas ao sul do canal. Os documentos informam também sobre a discordância da Argentina com relação ao laudo e sobre a proibição imposta por este país ao Brasil com relação à passagem de veículos em direção ao Chile, através do Tunel las Cuevas-Caroles.;AAS mre bp 1977.05.03;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/correspondencia-entre-o-ministro-das-relacoes-exteriores-azeredo-da-silveira-e-as-embaixadas-brasileiras-na-argentina-e-no-chile-referente-a-contr
"Documentos referentes à atuação de Azeredo da Silveira como ministro das Relações Exteriores no episódio da publicação de notas trocadas entre os governos brasileiro e argentino no jornal brasileiro ""O Estado de São Paulo"", sobre a questão do aproveitamento hidrelétrico do rio Paraná. Os documentos informam sobre a discussão gerada a partir das notas, em torno das consequências da divulgação, na imprensa, de informações diplomáticas.";AAS mre bp 1977.07.09;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-atuacao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-no-episodio-da-publicacao-de-notas-trocadas-entre-os-
Documentos referentes aos assuntos que serão discutidos nas Reuniões Tripartites, entre Argentina, Paraguai e Brasil. O dossiê é constituído por relatórios, notas, informações para o senhor presidente da República Ernesto Geisel, telegramas, projetos, memorandos e recorte de jornal, sobre o aproveitamento de Itaipu e Corpus, os quais foram utilizados como subsídios para a Reunião Tripartite que se realizou em 22 e 23 de setembro de 1977.;AAS mre bp 1977.09.13;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-aos-assuntos-que-serao-discutidos-nas-reunioes-tripartites-entre-argentina-paraguai-e-brasil-o-dossie-e-constituido-por-rela
"Documentos encadernados referentes aos períodos em que o ministro Azeredo da Silveira esteve ausente do Itamaraty, durante sua gestão, em viagens oficiais. Os documentos tratam dos mais diversos assuntos de interesse do Ministério das Relações Exteriores, tais como: preparação e relatórios sobre a Comissão de Cooperação Econômica Internacional; acordo nuclear com a Alemanha; relação do Brasil com os Estados Unidos; diretrizes da política internacional brasileira; entre outros. Alguns encadernados reúnem documentos que dizem respeito às viagens realizadas pelo presidente Ernesto Geisel e das quais Azeredo da Silveira integrou as comitivas.";AAS mre vm 1974.06.13;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-encadernados-referentes-aos-periodos-em-que-o-ministro-azeredo-da-silveira-esteve-ausente-do-itamaraty-durante-sua-gestao-em-viagens-of
"Banas: revista industrial e financeira (Vol. 22; Num. 1.111; out.1975)";R87;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/banas-revista-industrial-e-financeira
Anuário/Ministério das Relações Exteriores (1948);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores
Anuário/Ministério das Relações Exteriores (1949);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-1
Anuário/Ministério das Relações Exteriores (1950);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-2
Anuário/Ministério das Relações Exteriores (1951);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-3
Anuário/Ministério das Relações Exteriores (1952);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-4
Anuário/Ministério das Relações Exteriores (1953);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-5
Anuário/Ministério das Relações Exteriores (1955);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-6
Anuário/Ministério das Relações Exteriores (1956);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-7
Anuário/Ministério das Relações Exteriores (1957);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-8
Anuário/Ministério das Relações Exteriores (1958);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-9
Anuário/Ministério das Relações Exteriores (1959);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-10
Anuário/Ministério das Relações Exteriores (1960-1961);R127;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-ministerio-das-relacoes-exteriores-11
"Panorama (Vol. 9; Num. 225; ago. 1971)";R414;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/panorama-1
"Revista Brasileira de Política Internacional (Vol. 11; Num. 43/44; set./dez. 1968)";R13;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/revista-brasileira-de-politica-internacional-14
"Cadernos Germano-Brasileiros (Vol. 16; Num. 2; mar./abr.1977)";R960;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/cadernos-germano-brasileiros-1
"Geosur: Associación Sudamericana de Estudios Geopolíticos e Internacionales (Vol. 3; Num. 25; sep. 1981)";R1225;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/geosur-associacion-sudamericana-de-estudios-geopoliticos-e-internacionales
"Digesto Econômico (Vol. 32; Num. 245; set./out. 1977)";R1234;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/digesto-economico
"Revista de la Cámara de Comercio Argentino Brasileña (Vol. 54; Num. 640/641; ene/feb. 1969)";R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/revista-de-la-camara-de-comercio-argentino-brasilena
"Revista de la Cámara de Comercio Argentino Brasileña (Vol. 54; Num. 644/645; mayo/jun. 1969)";R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/revista-de-la-camara-de-comercio-argentino-brasilena-1
"Revista de la Cámara de Comercio Argentino Brasileña (Vol. 54; Num. 648/649; sep./oct. 1969)";R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/revista-de-la-camara-de-comercio-argentino-brasilena-2
"Revista de la Cámara de Comercio Argentino Brasileña (Vol. 54; Num. 650/651; nov./dic .1969)";R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/revista-de-la-camara-de-comercio-argentino-brasilena-3
"Revista de la Cámara de Comercio Argentino Brasileña (Vol. 57; Num. 680/681; mayo/jun. 1972)";R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/revista-de-la-camara-de-comercio-argentino-brasilena-4
"Problèmes D'Amerique Latine (Vol. 24; Num. 3913/3914; juil. 1972)";R1232;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/problemes-d-amerique-latine
"Tempo Documentos (Vol. 2; Num. 14; set./nov. 1983)";R1231;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/tempo-documentos
"Espirit : Deutsches Gesellschaftsmagazin (Num. 4; Apr. 1978)";R1230;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/espirit-deutsches-gesellschaftsmagazin
"Vida Diplomática (Vol. 14; Num. 60; feb./mar.1969)";R1229;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/vida-diplomatica
"Corpo diplomático em revista (Vol. 6; Num. 68/70; 1979-1974)";R1228;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/corpo-diplomatico-em-revista
"Revista da L.E.A (Oriente Árabe) (Vol. 18; Num. 4/5; jul./out. 1975)";R1227;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/revista-da-l-e-a-oriente-arabe
"Consigna Politica (Vol. 6; Num. 183; maio 1981)";R 1117;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/consigna-politica
"Jeune Afrique : hebdomadaire International (Num. 356/5; nov. 1967)";R1143;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/jeune-afrique-hebdomadaire-international
"Embassy News (Vol. 3; Num. 4; Sept. 1979)";R1226;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/embassy-news
"Portugal Presscope (Vol. 2; Num. 14; nov. 1983)";R1158;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/portugal-presscope
"Manchete (Vol. 21; Num. 1212; 12 jul. 1975)";R146;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/manchete-541
"Manchete (Num. Histórica; 21 abr. 1960)";R146;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/manchete-542
"Global Political Assessment (Num. 4; Mar./Oct.1977)";R1236;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/global-political-assessment
Conferências internacionais Intercâmbio comercial ;R13;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/numero-dedicado-a-ii-conferencia-de-comercio-e-desenvolvimento-realizada-na-nova-delhi-india-em-1968
Conferências internacionais Intercâmbio comercial UNCTAD ;R13;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-na-ii-unctad
Conferências internacionais Intercâmbio comercial UNCTAD ;R13;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/discurso-de-encerramento-pelo-chefe-da-delegacao-brasileira
;R1225;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/geopolitica-para-la-panamazonia-una
Relações exteriores ;R1234;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relacoes-diplomaticas-do-brasil-com-a-america-latina-as
;R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/nuevo-embajador-del-brasil-el
;R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/integracion-entre-brasil-y-la-argentina-disertacion-del-embajador-del-brasil-la
;R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/visito-nuestra-camara-el-embajador-del-brasil
;R1233;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/proyeccion-del-brasil-en-la-decada-del-70
Relações exteriores ;R1232;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/argentine-bresil
;R1231;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/embaixador-azeredo-da-silveira-tudo-vai-correr-pelo-melhor
;R1229;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/antonio-francisco-azeredo-da-silveira-embajador-del-brasil-universitario-y-diplomatico-de-carrera
;R1228;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/personagem-do-mes-a
;R1227;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/encontro-de-argel-e-o-novo-sistema-economico-mundial-o
;R1227;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-mundo-arabe-azeredo-enterneceu-nossos-irmaos-arabes
;R1226;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/biography-of-his-excellency-azeredo-da-silveira
Energia atômica Lixo atômico Conselho Nacional de Energia Nuclear Usinas atômicas ;R146;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-na-era-atomica-o
Nova capital (Brasília) Inauguração de Brasília Novacap Comissão de Localização da Nova Capital ;R146;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasilia-2
Agricultura Comunicação de massa Demografia Economia Extração mineral Transportes Finanças públicas Industrialização Pecuária Previdência social Saúde pública Extração vegetal ;338(81)(058)/B823;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-actual-o
Ministério das Relações Exteriores Política externa ;061.1(81)(047)MRE/B823r;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relatorio-do-ministerio-das-relacoes-exteriores
Cartografia Relações internacionais ;912:327/A879;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/atlas-de-relacoes-internacionais
América Latina Organização dos Estados Americanos Política econômica Política social ;061.1:341.217(8=6)/R445d;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/declaracion-de-los-presidentes-de-america-suscrita-en-la-reunion-de-jefes-de-estados-americanos-puenta-del-este-uruguay-el-14-de-abril-de-1967
Finanças públicas Inflação Política econômica ;AAS-43f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brazilian-model-inflation-control-and-economic-the-principles-of-monetary-correction-the
Carreira diplomática Diplomacia Ministério das Relações Exteriores ;354.11(81)(058)/B823a;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/anuario-do-pessoal-1975-atualizado-ate-31-de-dezembro-de-1975
Acordos e tratados internacionais Cooperação internacional Higiene do trabalho Itaipú Binacional Previdência social Segurança do trabalho ;AAS-39f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-paraguai-acordo-administrativo-complementar-sobre-higiene-e-seguranca-do-trabalho-aplicavel-aos-trabalhadores-contratados-pela-itaipu-e-seu
Acordos e tratados internacionais Brasil Cooperação internacional Paraguai Hidrelétricas Recursos hídricos ;AAS-52f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-paraguai
Acordos e tratados internacionais Cooperação internacional Itaipú Binacional Previdência social ;AAS-33f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-paraguai-protocolo-adicional-sobre-relacoes-de-trabalho-e-previdencia-social-relativo-aos-contratos-de-trabalho-dos-trabalhadores-dos-empre
Acordos e tratados internacionais Brasil Cooperação internacional Paraguai Previdência social Consolidação das Leis do Trabalho ;AAS-48f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-paraguai-protocolo-sobre-relacoes-de-trabalho-e-previdencia-social
Acordos e tratados internacionais Brasil Cooperação internacional Paraguai Hidrelétricas Recursos hídricos ;AAS-49f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-paraguai-tratado-para-o-aproveitamento-hidroeletrico-dos-recursos-hidricos-do-rio-parana-pertencentes-em-condominio-aos-paises-desde-e-incl
Administração federal Marinha Políticas públicas ;AAS-37f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/politicas-basicas-e-diretrizes
Homenagens e condecorações Decretos ;AAS-60f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/ordem-de-rio-branco-decretos-e-regulamento
Política externa ;327(81)/B823d;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/documentos-de-politica-externa-de-15-de-marco-a-15-de-outubro-de-1967
Administração federal Legislação Ministério das Relações Exteriores ;354.11(81)/M665o;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/organizacao-do-m-r-e
Homenagens e condecorações Ministério das Relações Exteriores Raul Fernandes ;354.11(81)/B823r;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/raul-fernandes-nonagesimo-aniversario
Acordos e tratados internacionais Legislação diplomática Relações internacionais ;AAS-57f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/convencao-de-viena-sobre-relacoes-consulares-decreto-n-61-078-de-26-de-julho-de-1967
Golpe de 1964 Ministério das Relações Exteriores Política externa ;327:323.27(81)/B823t;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/textos-e-declaracoes-sobre-politica-externa-de-abril-de-1964-a-abril-de-1965
Ernesto Geisel Governo Ernesto Geisel (1974-1979) Mensagens presidenciais ;"35(81)""1977""/B823m";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/mensagem-ao-congresso-nacional-na-abertura-da-sessao-legislativa-de-1977
Governo João Figueiredo (1979-1985) João Batista de Oliveira Figueiredo Mensagens presidenciais ;"35(81)""1983""/B823m";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/mensagem-ao-congresso-nacional
Escravidão Período imperial (1822-1889) ;AAS-35f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/slavery-in-brazil-as-described-by-americans-1822-1888
Diplomacia Formação profissional Soberania nacional ;AAS-22f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/poder-nacional-sua-avaliacao-objetiva-a-dinamica-do-poder-nacional-o
Brasil Diplomacia Estados Unidos da América Política externa ;AAS-32f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brazil-among-nations
América Latina Brasil Diplomacia Política econômica Política externa ;AAS-58f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/fim-do-apos-guerra-exposicao-do-embaixador-j-a-de-araujo-castro-aos-estagiarios-da-escola-de-comando-e-estado-maior-da-aeronautica-o
Brasil Estados Unidos da América Política externa ;AAS-13f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/congelamento-do-poder-mundial-exposicao-do-embaixador-j-a-de-araujo-castro-aos-estagiarios-do-curso-superior-de-guerra-da-escola-superior-de-guerr
Ensino religioso Instituições de ensino Rio de Janeiro (DF) Eventos e comemorações sociais ;37.058(815.3)/C691a;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/album-comemorativo-do-jubileu-de-ouro-do-colegio-santo-inacio-1903-1953
Argentina Brasil Demografia ;AAS-41f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/concentracion-demografica-en-nuestro-pais-um-breve-paralelo-com-el-brasil
América do Sul Brasil Diplomacia Formação profissional Política externa ;AAS-23f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/politica-do-brasil-na-america-do-sul-a
Diplomacia Estados Unidos da América ;"341.781(73)""1982""/U58d";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/diplomatic-list-august-1982
Crises econômicas Desenvolvimento econômico Política econômica ;AAS-59f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-o-esforco-para-superar-dez-anos-de-crise-mundial
América Latina Associação Latino-Americana de Livre Comércio (ALALC) Comércio exterior Integração econômica Bacia do Prata ;AAS-45f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-no-contexto-latino-americano-problemas-de-integracao-o
Diplomacia Formação profissional Soberania nacional ;AAS-21f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/poder-nacional-seus-moveis-interesses-e-aspiracoes-realismo-e-idealismo-politicos-o
Argentina Ensino militar História Instituições de ensino ;355.23(82)/G216h;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/historia-del-colegio-militar-de-la-nacion
Documentação História do Brasil Historiografia ;981/G248d;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/documentos-historicos-brasileiros
Diplomacia Formação profissional Relações internacionais Política internacional ;AAS-17f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/panorama-politico-mundial-a-posicao-do-brasil
Acordo Geral de Tarifas e Comércio (GATT) Acordos e tratados internacionais Comércio exterior Comércio internacional Direito internacional ;AAS-50f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/clausula-de-la-nacion-mas-favorecida-su-sentido-actual-en-el-acuerdo-general-de-aranceles-y-comercio-la
Diplomacia Formação profissional Geografia Geopolítica Soberania nacional ;AAS-31f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/poder-nacional-seus-fundamentos-geograficos-o
Diplomacia Formação profissional Política econômica Soberania nacional ;AAS-28f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/poder-nacional-seus-fundamentos-economicos-a-acao-economica-o
Brasil Marinha Segurança nacional ;AAS-36f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/missao-da-marinha-na-seguranca-nacional-a
Administração pública Ernesto Geisel Governo Ernesto Geisel (1974-1979) Governo federal ;981.088/I59r;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/realizacoes-do-governo-geisel-1974-1978
Diplomacia Formação profissional Segurança nacional ;AAS-27f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/poder-nacional-suas-limitacoes-de-ordem-interna-e-externa-o-1
Educação São Paulo História ;37:981(815.6)/L414c;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/ii-colloquium-internacional-de-estudos-luso-brasileiros-e-iv-centenario-de-sao-paulo
Energia elétrica Itaipú Binacional Hidrelétricas ;621.311.21(816.2)/I88;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/itaipu
Energia elétrica Itaipú Binacional Recursos energéticos Hidrelétricas ;621.311.1(81)(047)/I88r/1983;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relatorio-de-1983
Acordos e tratados internacionais Cooperação internacional Energia elétrica Itaipú Binacional ;341.241(81:892)(094.2)/I88t;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/tratado-entre-brasil-e-paraguai-de-26-04-73
Comércio exterior Congressos e conferências Conferência das Nações Unidas sobre Comércio e Desenvolvimento ;AAS-56f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/conciliation-procedures-in-unctad-an-explanatory-note
Dívida externa Finanças História Planos econômicos Política financeira ;339.72.053.1(81)/A629a;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/antiga-divida-externa-brasileira-o-que-ficou-nos-bastidores-da-historia-1978-a
Missão diplomática Política externa ;AAS-14f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/participacao-do-congresso-na-politica-externa
Brasil Diplomacia Estados Unidos da América Formação profissional Relações internacionais ;AAS-25f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relacoes-entre-o-brasil-e-os-estados-unidos
